State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Assam,TINSUKIA,2013,Whole Year ,Onion,43.0,86.0
Assam,TINSUKIA,2013,Whole Year ,Potato,1926.0,9195.0
Assam,TINSUKIA,2013,Whole Year ,Sugarcane,179.0,6480.0
Assam,TINSUKIA,2013,Whole Year ,Sweet potato,83.0,285.0
Assam,TINSUKIA,2013,Whole Year ,Tapioca,44.0,176.0
Assam,TINSUKIA,2013,Whole Year ,Tobacco,2.0,1.0
Assam,TINSUKIA,2013,Whole Year ,Turmeric,305.0,168.0
Assam,TINSUKIA,2013,Winter     ,Rice,58281.0,115844.0
Assam,TINSUKIA,2014,Autumn     ,Paddy,6202.0,11704.0
Assam,TINSUKIA,2014,Autumn     ,Rice,6202.0,11704.0
Assam,TINSUKIA,2014,Kharif     ,Arhar/Tur,94.0,74.0
Assam,TINSUKIA,2014,Kharif     ,Castor seed,7.0,4.0
Assam,TINSUKIA,2014,Kharif     ,Cotton(lint),1.0,1.0
Assam,TINSUKIA,2014,Kharif     ,Jute,9.0,83.0
Assam,TINSUKIA,2014,Kharif     ,Maize,763.0,528.0
Assam,TINSUKIA,2014,Kharif     ,Mesta,1.0,5.0
Assam,TINSUKIA,2014,Kharif     ,Niger seed,19.0,10.0
Assam,TINSUKIA,2014,Kharif     ,Orange,1189.0,18710.0
Assam,TINSUKIA,2014,Kharif     ,Papaya,167.0,2505.0
Assam,TINSUKIA,2014,Kharif     ,Sesamum,68.0,36.0
Assam,TINSUKIA,2014,Kharif     ,Small millets,35.0,16.0
Assam,TINSUKIA,2014,Kharif     ,Tapioca,23.0,207.0
Assam,TINSUKIA,2014,Kharif     ,Tobacco,1.0,1.0
Assam,TINSUKIA,2014,Rabi       ,Arecanut,1881.0,1563.0
Assam,TINSUKIA,2014,Rabi       ,Black pepper,285.0,310.0
Assam,TINSUKIA,2014,Rabi       ,Dry chillies,200.0,153.0
Assam,TINSUKIA,2014,Rabi       ,Ginger,759.0,5301.0
Assam,TINSUKIA,2014,Rabi       ,Gram,7.0,5.0
Assam,TINSUKIA,2014,Rabi       ,Masoor,30.0,16.0
Assam,TINSUKIA,2014,Rabi       ,Moong(Green Gram),230.0,97.0
Assam,TINSUKIA,2014,Rabi       ,Peas & beans (Pulses),576.0,242.0
Assam,TINSUKIA,2014,Rabi       ,Pineapple,256.0,3465.0
Assam,TINSUKIA,2014,Rabi       ,Rapeseed &Mustard,5766.0,3032.0
Assam,TINSUKIA,2014,Rabi       ,Sweet potato,87.0,207.0
Assam,TINSUKIA,2014,Rabi       ,Urad,2020.0,1123.0
Assam,TINSUKIA,2014,Rabi       ,Wheat,34.0,41.0
Assam,TINSUKIA,2014,Summer     ,Paddy,86.0,236.0
Assam,TINSUKIA,2014,Summer     ,Rice,85.0,236.0
Assam,TINSUKIA,2014,Whole Year ,Banana,2112.0,29022.0
Assam,TINSUKIA,2014,Whole Year ,Coconut ,54.0,246.0
Assam,TINSUKIA,2014,Whole Year ,Onion,41.0,222.0
Assam,TINSUKIA,2014,Whole Year ,Potato,2442.0,19581.0
Assam,TINSUKIA,2014,Whole Year ,Sugarcane,197.0,7300.0
Assam,TINSUKIA,2014,Whole Year ,Turmeric,302.0,203.0
Assam,TINSUKIA,2014,Winter     ,Paddy,58355.0,106084.0
Assam,TINSUKIA,2014,Winter     ,Rice,58355.0,106084.0
Assam,TINSUKIA,2015,Autumn     ,Paddy,5806.0,7964.0
Assam,TINSUKIA,2015,Autumn     ,Rice,5806.0,7964.0
Assam,TINSUKIA,2015,Kharif     ,Arhar/Tur,96.0,80.0
Assam,TINSUKIA,2015,Kharif     ,Castor seed,9.0,5.0
Assam,TINSUKIA,2015,Kharif     ,Cotton(lint),2.0,1.0
Assam,TINSUKIA,2015,Kharif     ,Jute,9.0,77.0
Assam,TINSUKIA,2015,Kharif     ,Maize,773.0,602.0
Assam,TINSUKIA,2015,Kharif     ,Mesta,1.0,9.0
Assam,TINSUKIA,2015,Kharif     ,Niger seed,19.0,10.0
Assam,TINSUKIA,2015,Kharif     ,Orange,1191.0,19860.0
Assam,TINSUKIA,2015,Kharif     ,Papaya,154.0,2313.0
Assam,TINSUKIA,2015,Kharif     ,Sesamum,68.0,35.0
Assam,TINSUKIA,2015,Kharif     ,Small millets,29.0,13.0
Assam,TINSUKIA,2015,Kharif     ,Tapioca,19.0,158.0
Assam,TINSUKIA,2015,Rabi       ,Arecanut,1896.0,1705.0
Assam,TINSUKIA,2015,Rabi       ,Black pepper,288.0,344.0
Assam,TINSUKIA,2015,Rabi       ,Dry chillies,214.0,167.0
Assam,TINSUKIA,2015,Rabi       ,Ginger,768.0,6052.0
Assam,TINSUKIA,2015,Rabi       ,Gram,6.0,4.0
Assam,TINSUKIA,2015,Rabi       ,Masoor,34.0,18.0
Assam,TINSUKIA,2015,Rabi       ,Moong(Green Gram),257.0,120.0
Assam,TINSUKIA,2015,Rabi       ,Peas & beans (Pulses),1066.0,468.0
Assam,TINSUKIA,2015,Rabi       ,Pineapple,269.0,3887.0
Assam,TINSUKIA,2015,Rabi       ,Rapeseed &Mustard,6778.0,4583.0
Assam,TINSUKIA,2015,Rabi       ,Sweet potato,88.0,298.0
Assam,TINSUKIA,2015,Rabi       ,Urad,1448.0,798.0
Assam,TINSUKIA,2015,Rabi       ,Wheat,35.0,45.0
Assam,TINSUKIA,2015,Summer     ,Rice,250.0,741.0
Assam,TINSUKIA,2015,Whole Year ,Banana,2101.0,30402.0
Assam,TINSUKIA,2015,Whole Year ,Coconut ,72.0,309.0
Assam,TINSUKIA,2015,Whole Year ,Onion,41.0,224.0
Assam,TINSUKIA,2015,Whole Year ,Potato,2459.0,11254.0
Assam,TINSUKIA,2015,Whole Year ,Sugarcane,201.0,7158.0
Assam,TINSUKIA,2015,Whole Year ,Turmeric,366.0,249.0
Assam,TINSUKIA,2015,Winter     ,Paddy,53003.0,86946.0
Assam,TINSUKIA,2015,Winter     ,Rice,53003.0,86946.0
Assam,TINSUKIA,2016,Autumn     ,Paddy,5346.0,7595.0
Assam,TINSUKIA,2016,Autumn     ,Rice,5346.0,7595.0
Assam,TINSUKIA,2016,Kharif     ,Arhar/Tur,97.0,91.0
Assam,TINSUKIA,2016,Kharif     ,Castor seed,6.0,3.0
Assam,TINSUKIA,2016,Kharif     ,Cotton(lint),1.0,1.0
Assam,TINSUKIA,2016,Kharif     ,Jute,7.0,72.0
Assam,TINSUKIA,2016,Kharif     ,Maize,921.0,3455.0
Assam,TINSUKIA,2016,Kharif     ,Mesta,1.0,5.0
Assam,TINSUKIA,2016,Kharif     ,Niger seed,19.0,10.0
Assam,TINSUKIA,2016,Kharif     ,Orange,1197.0,19960.0
Assam,TINSUKIA,2016,Kharif     ,Papaya,173.0,2599.0
Assam,TINSUKIA,2016,Kharif     ,Sesamum,64.0,36.0
Assam,TINSUKIA,2016,Kharif     ,Small millets,25.0,13.0
Assam,TINSUKIA,2016,Kharif     ,Tapioca,28.0,234.0
Assam,TINSUKIA,2016,Rabi       ,Arecanut,1903.0,1784.0
Assam,TINSUKIA,2016,Rabi       ,Black pepper,287.0,343.0
Assam,TINSUKIA,2016,Rabi       ,Dry chillies,201.0,157.0
Assam,TINSUKIA,2016,Rabi       ,Ginger,556.0,4381.0
Assam,TINSUKIA,2016,Rabi       ,Gram,6.0,4.0
Assam,TINSUKIA,2016,Rabi       ,Masoor,3.0,1.0
Assam,TINSUKIA,2016,Rabi       ,Moong(Green Gram),238.0,196.0
Assam,TINSUKIA,2016,Rabi       ,Peas & beans (Pulses),1564.0,1063.0
Assam,TINSUKIA,2016,Rabi       ,Pineapple,265.0,3830.0
Assam,TINSUKIA,2016,Rabi       ,Rapeseed &Mustard,6783.0,4680.0
Assam,TINSUKIA,2016,Rabi       ,Sweet potato,94.0,318.0
Assam,TINSUKIA,2016,Rabi       ,Urad,2000.0,1160.0
Assam,TINSUKIA,2016,Rabi       ,Wheat,27.0,35.0
Assam,TINSUKIA,2016,Summer     ,Paddy,85.0,253.0
Assam,TINSUKIA,2016,Summer     ,Rice,85.0,253.0
Assam,TINSUKIA,2016,Whole Year ,Banana,2136.0,30908.0
Assam,TINSUKIA,2016,Whole Year ,Coconut ,76.0,981.0
Assam,TINSUKIA,2016,Whole Year ,Onion,50.0,273.0
Assam,TINSUKIA,2016,Whole Year ,Potato,2458.0,8486.0
Assam,TINSUKIA,2016,Whole Year ,Sugarcane,205.0,7579.0
Assam,TINSUKIA,2016,Whole Year ,Turmeric,302.0,205.0
Assam,TINSUKIA,2016,Winter     ,Paddy,56890.0,97987.0
Assam,TINSUKIA,2016,Winter     ,Rice,56890.0,97987.0
Assam,TINSUKIA,2017,Autumn     ,Paddy,5670.0,7682.0
Assam,TINSUKIA,2017,Autumn     ,Rice,5670.0,7682.0
Assam,TINSUKIA,2017,Kharif     ,Arhar/Tur,82.0,79.0
Assam,TINSUKIA,2017,Kharif     ,Castor seed,5.0,3.0
Assam,TINSUKIA,2017,Kharif     ,Cotton(lint),1.0,1.0
Assam,TINSUKIA,2017,Kharif     ,Jute,8.0,88.0
Assam,TINSUKIA,2017,Kharif     ,Maize,966.0,2732.0
Assam,TINSUKIA,2017,Kharif     ,Mesta,1.0,5.0
Assam,TINSUKIA,2017,Kharif     ,Niger seed,18.0,9.0
Assam,TINSUKIA,2017,Kharif     ,Orange,1185.0,23829.0
Assam,TINSUKIA,2017,Kharif     ,Papaya,174.0,2614.0
Assam,TINSUKIA,2017,Kharif     ,Sesamum,69.0,38.0
Assam,TINSUKIA,2017,Kharif     ,Small millets,418.0,261.0
Assam,TINSUKIA,2017,Kharif     ,Tapioca,31.0,258.0
Assam,TINSUKIA,2017,Kharif     ,Tobacco,1.0,1.0
Assam,TINSUKIA,2017,Rabi       ,Black pepper,288.0,345.0
Assam,TINSUKIA,2017,Rabi       ,Dry chillies,243.0,191.0
Assam,TINSUKIA,2017,Rabi       ,Ginger,929.0,7326.0
Assam,TINSUKIA,2017,Rabi       ,Gram,7.0,5.0
Assam,TINSUKIA,2017,Rabi       ,Masoor,19.0,14.0
Assam,TINSUKIA,2017,Rabi       ,Moong(Green Gram),213.0,111.0
Assam,TINSUKIA,2017,Rabi       ,Peas & beans (Pulses),1645.0,1661.0
Assam,TINSUKIA,2017,Rabi       ,Pineapple,261.0,3771.0
Assam,TINSUKIA,2017,Rabi       ,Rapeseed &Mustard,7233.0,5487.0
Assam,TINSUKIA,2017,Rabi       ,Sweet potato,99.0,336.0
Assam,TINSUKIA,2017,Rabi       ,Urad,2033.0,1318.0
Assam,TINSUKIA,2017,Rabi       ,Wheat,20.0,24.0
Assam,TINSUKIA,2017,Summer     ,Paddy,201.0,590.0
Assam,TINSUKIA,2017,Summer     ,Rice,201.0,590.0
Assam,TINSUKIA,2017,Whole Year ,Banana,2147.0,31066.0
Assam,TINSUKIA,2017,Whole Year ,Onion,46.0,251.0
Assam,TINSUKIA,2017,Whole Year ,Potato,2782.0,18098.0
Assam,TINSUKIA,2017,Whole Year ,Sugarcane,200.0,7353.0
Assam,TINSUKIA,2017,Whole Year ,Turmeric,372.0,254.0
Assam,TINSUKIA,2017,Winter     ,Paddy,57642.0,97271.0
Assam,TINSUKIA,2017,Winter     ,Rice,57642.0,97271.0
Assam,UDALGURI,2008,Autumn     ,Rice,21750.0,14532.0
Assam,UDALGURI,2008,Kharif     ,Arhar/Tur,222.0,133.0
Assam,UDALGURI,2008,Kharif     ,Castor seed,5.0,2.0
Assam,UDALGURI,2008,Kharif     ,Cotton(lint),4.0,2.0
Assam,UDALGURI,2008,Kharif     ,Jute,5042.0,65602.0
Assam,UDALGURI,2008,Kharif     ,Maize,233.0,146.0
Assam,UDALGURI,2008,Kharif     ,Mesta,480.0,2000.0
Assam,UDALGURI,2008,Kharif     ,Niger seed,773.0,397.0
Assam,UDALGURI,2008,Kharif     ,Sesamum,762.0,470.0
Assam,UDALGURI,2008,Kharif     ,Small millets,91.0,55.0
Assam,UDALGURI,2008,Rabi       ,Gram,38.0,23.0
Assam,UDALGURI,2008,Rabi       ,Linseed,558.0,223.0
Assam,UDALGURI,2008,Rabi       ,Masoor,409.0,268.0
Assam,UDALGURI,2008,Rabi       ,Moong(Green Gram),650.0,337.0
Assam,UDALGURI,2008,Rabi       ,Other  Rabi pulses,4465.0,2621.0
Assam,UDALGURI,2008,Rabi       ,Peas & beans (Pulses),826.0,417.0
Assam,UDALGURI,2008,Rabi       ,Rapeseed &Mustard,12373.0,4083.0
Assam,UDALGURI,2008,Rabi       ,Urad,1994.0,929.0
Assam,UDALGURI,2008,Rabi       ,Wheat,4160.0,3844.0
Assam,UDALGURI,2008,Summer     ,Rice,11996.0,17922.0
Assam,UDALGURI,2008,Whole Year ,Banana,550.0,7095.0
Assam,UDALGURI,2008,Whole Year ,Dry chillies,985.0,611.0
Assam,UDALGURI,2008,Whole Year ,Onion,361.0,903.0
Assam,UDALGURI,2008,Whole Year ,Potato,8646.0,21425.0
Assam,UDALGURI,2008,Whole Year ,Sugarcane,677.0,28485.0
Assam,UDALGURI,2008,Whole Year ,Sweet potato,260.0,653.0
Assam,UDALGURI,2008,Whole Year ,Tapioca,185.0,786.0
Assam,UDALGURI,2008,Whole Year ,Tobacco,2.0,1.0
Assam,UDALGURI,2008,Whole Year ,Turmeric,726.0,443.0
Assam,UDALGURI,2008,Winter     ,Rice,43995.0,55989.0
Assam,UDALGURI,2009,Autumn     ,Rice,29059.0,17128.0
Assam,UDALGURI,2009,Kharif     ,Arhar/Tur,212.0,127.0
Assam,UDALGURI,2009,Kharif     ,Castor seed,1.0,1.0
Assam,UDALGURI,2009,Kharif     ,Cotton(lint),1.0,1.0
Assam,UDALGURI,2009,Kharif     ,Jute,5594.0,37573.0
Assam,UDALGURI,2009,Kharif     ,Maize,383.0,239.0
Assam,UDALGURI,2009,Kharif     ,Mesta,565.0,2354.0
Assam,UDALGURI,2009,Kharif     ,Niger seed,915.0,474.0
Assam,UDALGURI,2009,Kharif     ,Sesamum,848.0,523.0
Assam,UDALGURI,2009,Kharif     ,Small millets,81.0,49.0
Assam,UDALGURI,2009,Rabi       ,Gram,29.0,17.0
Assam,UDALGURI,2009,Rabi       ,Linseed,712.0,294.0
Assam,UDALGURI,2009,Rabi       ,Masoor,700.0,449.0
Assam,UDALGURI,2009,Rabi       ,Moong(Green Gram),612.0,318.0
Assam,UDALGURI,2009,Rabi       ,Other  Rabi pulses,630.0,318.0
Assam,UDALGURI,2009,Rabi       ,Peas & beans (Pulses),941.0,475.0
Assam,UDALGURI,2009,Rabi       ,Rapeseed &Mustard,14602.0,4585.0
Assam,UDALGURI,2009,Rabi       ,Urad,2100.0,1100.0
Assam,UDALGURI,2009,Rabi       ,Wheat,5575.0,3351.0
Assam,UDALGURI,2009,Summer     ,Rice,12089.0,20588.0
Assam,UDALGURI,2009,Whole Year ,Arecanut,1995.0,1046.0
Assam,UDALGURI,2009,Whole Year ,Banana,718.0,9262.0
Assam,UDALGURI,2009,Whole Year ,Coconut ,514.0,3059000.0
Assam,UDALGURI,2009,Whole Year ,Dry chillies,1231.0,763.0
Assam,UDALGURI,2009,Whole Year ,Onion,460.0,1150.0
Assam,UDALGURI,2009,Whole Year ,Potato,9849.0,50673.0
Assam,UDALGURI,2009,Whole Year ,Sugarcane,667.0,22158.0
Assam,UDALGURI,2009,Whole Year ,Sweet potato,325.0,813.0
Assam,UDALGURI,2009,Whole Year ,Tapioca,197.0,837.0
Assam,UDALGURI,2009,Whole Year ,Tobacco,1.0,1.0
Assam,UDALGURI,2009,Whole Year ,Turmeric,820.0,500.0
Assam,UDALGURI,2009,Winter     ,Rice,38404.0,26480.0
Assam,UDALGURI,2010,Autumn     ,Rice,26231.0,24388.0
Assam,UDALGURI,2010,Kharif     ,Arhar/Tur,163.0,98.0
Assam,UDALGURI,2010,Kharif     ,Castor seed,2.0,1.0
Assam,UDALGURI,2010,Kharif     ,Jute,4943.0,55554.0
Assam,UDALGURI,2010,Kharif     ,Maize,333.0,208.0
Assam,UDALGURI,2010,Kharif     ,Mesta,571.0,2379.0
Assam,UDALGURI,2010,Kharif     ,Niger seed,837.0,432.0
Assam,UDALGURI,2010,Kharif     ,Sesamum,511.0,315.0
Assam,UDALGURI,2010,Kharif     ,Small millets,64.0,39.0
Assam,UDALGURI,2010,Rabi       ,Gram,42.0,25.0
Assam,UDALGURI,2010,Rabi       ,Linseed,398.0,162.0
Assam,UDALGURI,2010,Rabi       ,Masoor,825.0,540.0
Assam,UDALGURI,2010,Rabi       ,Moong(Green Gram),503.0,262.0
Assam,UDALGURI,2010,Rabi       ,Other  Rabi pulses,1039.0,525.0
Assam,UDALGURI,2010,Rabi       ,Peas & beans (Pulses),766.0,387.0
Assam,UDALGURI,2010,Rabi       ,Rapeseed &Mustard,10112.0,3886.0
Assam,UDALGURI,2010,Rabi       ,Urad,2188.0,1337.0
Assam,UDALGURI,2010,Rabi       ,Wheat,3088.0,3099.0
Assam,UDALGURI,2010,Summer     ,Rice,11102.0,21772.0
Assam,UDALGURI,2010,Whole Year ,Arecanut,1951.0,1648.0
Assam,UDALGURI,2010,Whole Year ,Banana,1165.0,15029.0
Assam,UDALGURI,2010,Whole Year ,Black pepper,172.0,273.0
Assam,UDALGURI,2010,Whole Year ,Coconut ,709.0,5103000.0
Assam,UDALGURI,2010,Whole Year ,Dry chillies,809.0,502.0
Assam,UDALGURI,2010,Whole Year ,Dry ginger,826.0,5310.0
Assam,UDALGURI,2010,Whole Year ,Onion,305.0,762.0
Assam,UDALGURI,2010,Whole Year ,Potato,6710.0,47582.0
Assam,UDALGURI,2010,Whole Year ,Sugarcane,793.0,26232.0
Assam,UDALGURI,2010,Whole Year ,Sweet potato,255.0,638.0
Assam,UDALGURI,2010,Whole Year ,Tapioca,187.0,795.0
Assam,UDALGURI,2010,Whole Year ,Tobacco,2.0,1.0
Assam,UDALGURI,2010,Whole Year ,Turmeric,745.0,454.0
Assam,UDALGURI,2010,Winter     ,Rice,35631.0,45026.0
Assam,UDALGURI,2011,Autumn     ,Rice,24870.0,28900.0
Assam,UDALGURI,2011,Kharif     ,Arhar/Tur,369.0,221.0
Assam,UDALGURI,2011,Kharif     ,Castor seed,28.0,11.0
Assam,UDALGURI,2011,Kharif     ,Cotton(lint),1.0,1.0
Assam,UDALGURI,2011,Kharif     ,Jute,5056.0,48963.0
Assam,UDALGURI,2011,Kharif     ,Maize,447.0,279.0
Assam,UDALGURI,2011,Kharif     ,Mesta,620.0,2583.0
Assam,UDALGURI,2011,Kharif     ,Niger seed,216.0,111.0
Assam,UDALGURI,2011,Kharif     ,Sesamum,78.0,78.0
Assam,UDALGURI,2011,Kharif     ,Small millets,20.0,12.0
Assam,UDALGURI,2011,Rabi       ,Blackgram,2294.0,943.0
Assam,UDALGURI,2011,Rabi       ,Gram,6.0,4.0
Assam,UDALGURI,2011,Rabi       ,Linseed,556.0,254.0
Assam,UDALGURI,2011,Rabi       ,Masoor,820.0,500.0
Assam,UDALGURI,2011,Rabi       ,Moong(Green Gram),497.0,256.0
Assam,UDALGURI,2011,Rabi       ,Peas & beans (Pulses),972.0,535.0
Assam,UDALGURI,2011,Rabi       ,Rapeseed &Mustard,5529.0,1839.0
Assam,UDALGURI,2011,Rabi       ,Urad,2294.0,943.0
Assam,UDALGURI,2011,Rabi       ,Wheat,1643.0,1292.0
Assam,UDALGURI,2011,Summer     ,Rice,3419.0,6271.0
Assam,UDALGURI,2011,Whole Year ,Arecanut,2098.0,2024.0
Assam,UDALGURI,2011,Whole Year ,Banana,1163.0,16270.0
Assam,UDALGURI,2011,Whole Year ,Black pepper,54.0,107.0
Assam,UDALGURI,2011,Whole Year ,Coconut ,630.0,5043000.0
Assam,UDALGURI,2011,Whole Year ,Dry chillies,477.0,295.0
Assam,UDALGURI,2011,Whole Year ,Dry ginger,591.0,3800.0
Assam,UDALGURI,2011,Whole Year ,Onion,253.0,633.0
Assam,UDALGURI,2011,Whole Year ,Potato,6181.0,30700.0
Assam,UDALGURI,2011,Whole Year ,Sugarcane,788.0,36461.0
Assam,UDALGURI,2011,Whole Year ,Sweet potato,154.0,385.0
Assam,UDALGURI,2011,Whole Year ,Tapioca,223.0,948.0
Assam,UDALGURI,2011,Whole Year ,Turmeric,558.0,340.0
Assam,UDALGURI,2011,Winter     ,Rice,59976.0,75759.0
Assam,UDALGURI,2012,Autumn     ,Rice,28494.0,23668.0
Assam,UDALGURI,2012,Kharif     ,Arhar/Tur,316.0,190.0
Assam,UDALGURI,2012,Kharif     ,Castor seed,18.0,7.0
Assam,UDALGURI,2012,Kharif     ,Jute,5705.0,75215.0
Assam,UDALGURI,2012,Kharif     ,Maize,559.0,349.0
Assam,UDALGURI,2012,Kharif     ,Mesta,523.0,2179.0
Assam,UDALGURI,2012,Kharif     ,Niger seed,250.0,129.0
Assam,UDALGURI,2012,Kharif     ,Sesamum,91.0,56.0
Assam,UDALGURI,2012,Kharif     ,Small millets,44.0,27.0
Assam,UDALGURI,2012,Rabi       ,Banana,541.0,7175.0
Assam,UDALGURI,2012,Rabi       ,Gram,7.0,4.0
Assam,UDALGURI,2012,Rabi       ,Linseed,234.0,99.0
Assam,UDALGURI,2012,Rabi       ,Masoor,750.0,476.0
Assam,UDALGURI,2012,Rabi       ,Moong(Green Gram),314.0,163.0
Assam,UDALGURI,2012,Rabi       ,Peas & beans (Pulses),308.0,160.0
Assam,UDALGURI,2012,Rabi       ,Rapeseed &Mustard,5144.0,1608.0
Assam,UDALGURI,2012,Rabi       ,Urad,2118.0,1088.0
Assam,UDALGURI,2012,Rabi       ,Wheat,2589.0,2815.0
Assam,UDALGURI,2012,Summer     ,Rice,4056.0,6305.0
Assam,UDALGURI,2012,Whole Year ,Arecanut,2200.0,1841.0
Assam,UDALGURI,2012,Whole Year ,Banana,541.0,7175.0
Assam,UDALGURI,2012,Whole Year ,Black pepper,63.0,113.0
Assam,UDALGURI,2012,Whole Year ,Coconut ,678.0,2926000.0
Assam,UDALGURI,2012,Whole Year ,Dry chillies,492.0,305.0
Assam,UDALGURI,2012,Whole Year ,Dry ginger,949.0,6101.0
Assam,UDALGURI,2012,Whole Year ,Onion,240.0,600.0
Assam,UDALGURI,2012,Whole Year ,Potato,6180.0,50466.0
Assam,UDALGURI,2012,Whole Year ,Sugarcane,773.0,24751.0
Assam,UDALGURI,2012,Whole Year ,Sweet potato,236.0,590.0
Assam,UDALGURI,2012,Whole Year ,Tapioca,257.0,1092.0
Assam,UDALGURI,2012,Whole Year ,Tobacco,5.0,3.0
Assam,UDALGURI,2012,Whole Year ,Turmeric,606.0,370.0
Assam,UDALGURI,2012,Winter     ,Rice,56358.0,67397.0
Assam,UDALGURI,2013,Autumn     ,Rice,28295.0,24523.0
Assam,UDALGURI,2013,Kharif     ,Arhar/Tur,251.0,150.0
Assam,UDALGURI,2013,Kharif     ,Castor seed,7.0,3.0
Assam,UDALGURI,2013,Kharif     ,Cotton(lint),1.0,1.0
Assam,UDALGURI,2013,Kharif     ,Jute,5138.0,62930.0
Assam,UDALGURI,2013,Kharif     ,Maize,527.0,329.0
Assam,UDALGURI,2013,Kharif     ,Mesta,628.0,2617.0
Assam,UDALGURI,2013,Kharif     ,Niger seed,372.0,192.0
Assam,UDALGURI,2013,Kharif     ,Sesamum,104.0,64.0
Assam,UDALGURI,2013,Kharif     ,Small millets,47.0,28.0
Assam,UDALGURI,2013,Rabi       ,Arecanut,2200.0,1841.0
Assam,UDALGURI,2013,Rabi       ,Banana,592.0,7939.0
Assam,UDALGURI,2013,Rabi       ,Gram,7.0,4.0
Assam,UDALGURI,2013,Rabi       ,Linseed,303.0,131.0
Assam,UDALGURI,2013,Rabi       ,Masoor,658.0,417.0
Assam,UDALGURI,2013,Rabi       ,Moong(Green Gram),236.0,122.0
Assam,UDALGURI,2013,Rabi       ,Peas & beans (Pulses),628.0,332.0
Assam,UDALGURI,2013,Rabi       ,Rapeseed &Mustard,3860.0,1596.0
Assam,UDALGURI,2013,Rabi       ,Urad,2317.0,994.0
Assam,UDALGURI,2013,Rabi       ,Wheat,1415.0,1163.0
Assam,UDALGURI,2013,Summer     ,Rice,5101.0,8256.0
Assam,UDALGURI,2013,Whole Year ,Banana,592.0,7939.0
Assam,UDALGURI,2013,Whole Year ,Black pepper,59.0,101.0
Assam,UDALGURI,2013,Whole Year ,Coconut ,678.0,2926000.0
Assam,UDALGURI,2013,Whole Year ,Dry chillies,538.0,334.0
Assam,UDALGURI,2013,Whole Year ,Dry ginger,928.0,5966.0
Assam,UDALGURI,2013,Whole Year ,Onion,241.0,603.0
Assam,UDALGURI,2013,Whole Year ,Potato,5655.0,35505.0
Assam,UDALGURI,2013,Whole Year ,Sugarcane,892.0,40077.0
Assam,UDALGURI,2013,Whole Year ,Sweet potato,218.0,545.0
Assam,UDALGURI,2013,Whole Year ,Tapioca,266.0,1131.0
Assam,UDALGURI,2013,Whole Year ,Tobacco,2.0,1.0
Assam,UDALGURI,2013,Whole Year ,Turmeric,621.0,379.0
Assam,UDALGURI,2013,Winter     ,Rice,61418.0,89415.0
Assam,UDALGURI,2014,Autumn     ,Paddy,28384.0,27949.0
Assam,UDALGURI,2014,Autumn     ,Rice,28384.0,27949.0
Assam,UDALGURI,2014,Kharif     ,Arhar/Tur,240.0,169.0
Assam,UDALGURI,2014,Kharif     ,Castor seed,18.0,9.0
Assam,UDALGURI,2014,Kharif     ,Cotton(lint),1.0,1.0
Assam,UDALGURI,2014,Kharif     ,Jute,5001.0,38387.0
Assam,UDALGURI,2014,Kharif     ,Maize,530.0,375.0
Assam,UDALGURI,2014,Kharif     ,Mesta,586.0,2718.0
Assam,UDALGURI,2014,Kharif     ,Niger seed,279.0,146.0
Assam,UDALGURI,2014,Kharif     ,Orange,746.0,8124.0
Assam,UDALGURI,2014,Kharif     ,Papaya,311.0,5550.0
Assam,UDALGURI,2014,Kharif     ,Sesamum,91.0,68.0
Assam,UDALGURI,2014,Kharif     ,Small millets,37.0,23.0
Assam,UDALGURI,2014,Kharif     ,Tapioca,276.0,2271.0
Assam,UDALGURI,2014,Kharif     ,Tobacco,1.0,1.0
Assam,UDALGURI,2014,Rabi       ,Arecanut,2110.0,1273.0
Assam,UDALGURI,2014,Rabi       ,Black pepper,55.0,95.0
Assam,UDALGURI,2014,Rabi       ,Dry chillies,492.0,27.0
Assam,UDALGURI,2014,Rabi       ,Ginger,823.0,7302.0
Assam,UDALGURI,2014,Rabi       ,Gram,7.0,4.0
Assam,UDALGURI,2014,Rabi       ,Linseed,364.0,167.0
Assam,UDALGURI,2014,Rabi       ,Masoor,240.0,142.0
Assam,UDALGURI,2014,Rabi       ,Moong(Green Gram),215.0,126.0
Assam,UDALGURI,2014,Rabi       ,Peas & beans (Pulses),393.0,211.0
Assam,UDALGURI,2014,Rabi       ,Pineapple,618.0,10254.0
Assam,UDALGURI,2014,Rabi       ,Rapeseed &Mustard,4370.0,1659.0
Assam,UDALGURI,2014,Rabi       ,Sweet potato,203.0,1683.0
Assam,UDALGURI,2014,Rabi       ,Urad,2440.0,1422.0
Assam,UDALGURI,2014,Rabi       ,Wheat,1920.0,1882.0
Assam,UDALGURI,2014,Summer     ,Paddy,5770.0,10693.0
Assam,UDALGURI,2014,Summer     ,Rice,5770.0,10693.0
Assam,UDALGURI,2014,Whole Year ,Banana,600.0,8721.0
Assam,UDALGURI,2014,Whole Year ,Coconut ,680.0,2062.0
Assam,UDALGURI,2014,Whole Year ,Onion,245.0,678.0
Assam,UDALGURI,2014,Whole Year ,Potato,5191.0,21684.0
Assam,UDALGURI,2014,Whole Year ,Sugarcane,802.0,31292.0
Assam,UDALGURI,2014,Whole Year ,Turmeric,595.0,393.0
Assam,UDALGURI,2014,Winter     ,Paddy,61485.0,95468.0
